icd_11_id	name	icd_11_code
1459607826	9273/0	
1262525347	9290/3	
1738568648	9275/0	
2144265751	9300/0	
1862565793	9290/0	
1349248041	9282/0	
1620358621	9311/0	
1603282011	9301/0	
709732904	9310/0	
1699046067	9302/0	
1411041385	9310/3	
1087010705	9312/0	
1860125629	9320/0	
242387224	9330/3	
93548330	9322/0	
455839534	9340/0	
567773992	9321/0	
1698848364	9341/3	
1098531203	9330/0	
449395936	9342/3	
1875900672	9302/3	
2106097838	Toy	XE3Y2
1156591086	Baby or child article	XE1AW
1949211413	Clothing accessory or personal decoration item	XE91F
1067936981	Personal aid	XE0X7
1788929134	Playground equipment	XE6JS
482511723	Tobacco or related product	XE7P9
301442389	Communication or related utensil or accessory	XE3AM
115327381	Toiletries, cosmetics, or related product	XE45T
1340789492	Certain specified personal use item	XE2H2
1297495637	Clothes, foot wear, or related products	XE12D
680462357	Arts and crafts supplies	XE58R
1661403093	Personal grooming utensil	XE9WV
1177430729	Bed, bedding or bedding accessories	XE8PK
2136377225	Chair or sofa	XE769
1610657031	Certain specified weapon	XE1XM
229104905	Decoration, decorating item	XE7MK
1728071664	Building fitting	XE1P6
1539630306	Firearm or related item	XE04A
1584982704	Door, window, or related fitting or feature	XE2AC
1230016112	Floor or related fitting or feature	XE7SG
747221040	Wall or related fitting or feature	XE4ZE
378877716	Urothelial carcinoma, micropapillary	XH4W76
736868679	Pressure-based equipment	XE9N7
894367731	Rope, string, or twine	XE4H9
888867566	Fireworks	XE6KQ
1494934471	Powered hand tool or equipment	XE5WX
1706861385	Certain specified building, building component, or fitting	XE3PF
1720540447	Urothelial carcinoma, sarcomatoid	XH5P27
122476262	Cylindrical cell carcinoma	XH4UA2
1656506786	Sharp object	XE4BU
1753146185	Table, stand, cupboard, shelf or partition	XE2F3
739641860	Basaloid carcinoma	XH2V80
502141104	Transitional carcinoma	XH7TL4
893338611	Transitional cell carcinoma, NOS	XH8EH1
1311934215	Unpowered hand tool or equipment	XE16F
1771267581	Cloacogenic carcinoma	XH3UJ1
1777296627	Barbed wire	XE3U7
1692027597	Other wire	XE1PL
1019469191	Certain unpowered equipment	XE3RZ
1655898824	Cleaning utensil or container	XE8EL
1723185907	Ground surface	XE58F
124402824	Food storage or related utensil or container	XE4WL
1289997128	Cooking or food processing utensil	XE4G0
1607276467	Body of water	XE7K9
1973118472	Crockery, kitchen container	XE9W8
1855882865	Mechanical power transmission device	XE505
961481790	Schneiderian carcinoma	XH35M0
435171869	Odontogenic tumour, malignant	XH4M89
139652614	Papillary urothelial carcinoma	XH0NZ4
600082586	Transitional cell carcinoma, micropapillary	XH08S6
1689894071	Odontogenic carcinosarcoma	XH4LP1
1842194031	Food, drink, or related product	XE3FD
508774600	Ameloblastic odontosarcoma	XH1MW0
2140324669	Ameloblastoma, metastasizing	XH96J9
1750768110	Explosive	XE59Q
1314861039	Certain specified utensil or container	XE31H
1678335572	Certain specified surface conformation	XE7CY
841809562	Handcuffs	XE8YS
1725389171	Material not mentioned elsewhere	XE16B
1684782550	Natural material	XE4BY
2076880275	Ameloblastic fibrosarcoma	XH0XD5
1819827060	Hot liquid	XE4VA
1561530518	Manufactured or industrial material	XE4Y6
1555827180	Chain	XE18Y
1617055367	Machinery or fixed plant	XE6TZ
1780996154	Clear cell odontogenic carcinoma	XH5DZ4
1884885172	Ghost cell odontogenic carcinoma	XH2BX2
821230013	Fire hydrant	XE6KX
1747346853	Immunoproliferative disease, NOS	XH4KF3
889177824	Waldenstrom macroglobulinemia	XH8GW4
1426126388	Hot air or gas	XE3BS
1493174182	High-tension overhead power line	XE35R
1462507036	Lymphomatoid granulomatosis, grade 1	XH4F97
1513142469	Lymphomatoid granulomatosis	XH4P09
826737824	Tent	XE14D
1554443657	Smoke causing injury	XE4F3
1700733773	Angioimmunoblastic lymphadenopathy (AIL)	XH2A53
1324403201	Heavy chain disease, NOS	XH7RJ1
1906266505	Alpha heavy chain disease	XH1Y65
817325426	Immunoglobulin deposition disease	XH2WA6
317403395	Lymphomatoid granulomatosis, grade 3	XH71D5
1134599941	9970/1	
1738945511	9975/3	
765417712	Lymphoproliferative disorder, NOS	XH2LK2
1857161628	9760/3	
611784632	Mu heavy chain disease	XH2JK2
348570191	9762/3	
1817406141	Telephone pole, Stobie pole	XE0MT
1858404931	Monoclonal gammopathy of undetermined significance	XH1NV1
1250027073	Angiocentric immunoproliferative lesion	XH3U73
113248364	9971/3	
1324141520	9761/3	
659244295	9766/3	
1761595271	Polymorphic post transplant lymphoproliferative disorder	XH74K1
2142200027	Gamma heavy chain disease	XH1EA7
1370134987	Immunoproliferative small intestinal disease	XH3SS7
1709064393	Fire, flame causing injury	XE9DT
1802441247	T-gamma lymphoproliferative disease	XH0HS7
522658931	9765/1	
541638651	9764/3	
1165421280	9767/1	
987002402	Dry cell battery	XE8AE
359020897	9769/1	
1630670558	9768/1	
1488772200	9761/1	
1406331007	Laser pointer	XE9AP
1901953506	Disc battery	XE8H0
866779762	Blunt object, not elsewhere classified	XE9GE
1469076495	Post transplant lymphoproliferative disorder, NOS	XH2R75
927819471	IgM monoclonal gammopathy of undetermined significance	XH16T1
1299224745	Sharp object, not elsewhere classified	XE6UH
1237893369	9971/1	
2109553626	Lymphomatoid granulomatosis, grade 2	XH7BG6
975181414	High-pressure jet	XE2JA
470828497	Gastric content	XE12Z
2087235550	Battery, not elsewhere classified	XE72W
1179019288	Environmental pollution, not elsewhere classified	XE2VX
1657462538	Animal cage	XE146
1719764326	Laser light and equipment	XE5DQ
315940220	Atypical cartilaginous tumour	XH0FY0
484764712	Chondroblastoma, NOS	XH4NK2
764544028	Osteochondromatosis, NOS	XH70W8
1643742453	Myelodysplastic/myeloproliferative neoplasm, unclassifiable	XH28M3
760679751	Aggressive osteoblastoma	XH2RD1
162814261	Juxtacortical chondroma	XH49G1
1511286076	Osteoblastoma, NOS	XH4316
62832610	Chondromatosis, NOS	XH5BT0
1162753778	Osteoma, NOS	XH4818
1760727925	Bizarre parosteal osteochondromatous proliferation	XH23J5
575223205	Enchondroma	XH9SY5
940444543	Periosteal chondroma	XH3BC3
950647567	Osteochondroma	XH5Y87
670718944	Chondroma, NOS	XH0NS4
1654312073	Osteochondromyxoma	XH6KR3
997351089	Osteoid osteoma, NOS	XH61J9
1828005109	Subungual exostosis	XH1XL9
16429544	Plastic bag	XE2DW
45233415	Motor, engine, not elsewhere classified	XE98K
1469690385	Excrement, human or animal	XE8FT
1386255400	Chondromyxoid fibroma	XH89S0
1697130644	9766/1	
1650443730	Central osteosarcoma	XH1Y90
1389076008	Fibrochondrosarcoma	XH29N8
316501599	Intraosseous well differentiated osteosarcoma	XH9119
1265845800	Garbage, litter, trash	XE2AU
1724907221	Myeloproliferative neoplasm, unclassifiable	XH3EJ1
1521261615	Blood, carcass, body, bone, not elsewhere classified, human or animal	XE08P
1758618302	Intracortical osteosarcoma	XH9LS2
493151949	Osteosarcoma in Paget disease of bone	XH06W9
35125225	Parosteal osteosarcoma	XH8HG5
308266840	9180/3	
165630779	Clear cell chondrosarcoma	XH7XB9
1954190884	Low grade central osteosarcoma	XH7N84
1925939759	9180/0	
2111860360	Chondroblastoma, malignant	XH6W00
572669867	Mesenchymal chondrosarcoma	XH8X47
1138996304	Myxoid chondrosarcoma	XH9344
1748474414	Fibroblastic osteosarcoma	XH23T4
767248114	Chondrosarcoma, grade 3	XH0Y34
766703063	Chondroblastic osteosarcoma	XH3T03
1565986755	9181/3	
1463767103	9182/3	
1739262917	9185/3	
923808669	Periosteal osteosarcoma	XH48A9
1746852032	Periosteal chondrosarcoma	XH1S32
2115160536	Osteosarcoma, extraskeletal	XH2CD6
823787853	Osteosarcoma, NOS	XH1XF3
589901668	9192/3	
1483131023	Chondrosarcoma, NOS	XH8J23
1471433235	Chondrosarcoma, grade 2	XH6LT5
1668402274	Juxtacortical chondrosarcoma	XH5FH4
1491175734	Small cell osteosarcoma	XH4EZ4
144330885	Telangiectatic osteosarcoma	XH5CL5
17121435	9210/1	
1960365798	9212/0	
941221337	9221/0	
221733699	9231/3	
1922391140	High grade surface osteosarcoma	XH6TL0
1014201514	9184/3	
756620848	9191/0	
655757397	Dedifferentiated chondrosarcoma	XH6E77
2029082639	9193/3	
406296748	9183/3	
1752795481	9186/3	
1003488883	9211/0	
1961987080	9194/3	
251560169	9195/3	
1040306461	9220/0	
398256103	9230/1	
559645399	9210/0	
366346083	9200/1	
831593313	9200/0	
309757370	9187/3	
48619999	9230/3	
149337133	9242/3	
499102229	9243/3	
243285386	8050/0	
1206811834	9241/0	
1431849701	8050/3	
22200084	8050/2	
299527748	8052/2	
1144137853	8051/3	
1336412531	8060/0	
1810689393	8070/2	
1600295109	8070/3	
475857371	9221/3	
177188009	9213/0	
180919836	8052/3	
2134659721	8070/6	
1241651503	8052/0	
2069738485	8051/0	
50811409	9240/3	
1571734352	8071/2	
1172903009	8071/3	
509547345	9220/1	
1997614412	9220/3	
1958133435	8073/3	
1488203636	9222/1	
1892127483	8053/0	
182574326	8072/3	
1077461775	8074/3	
658781985	8077/0	
1132276060	8076/3	
1617297731	8075/3	
880556432	8082/3	
1041524340	8078/3	
209052111	8076/2	
1917129825	8080/2	
1479381474	8054/3	
2071261467	8084/3	
1682462748	8070/0	
1209421399	8054/0	
2079847238	8084/0	
1103580478	8072/0	
1367549464	8085/3	
1897705191	8077/2	
1028513014	8081/2	
2130076342	9964/3	
1806656652	9963/3	
1546381183	8083/3	
184725031	9950/3	
1927187704	9590/3	
454258822	9968/3	
1615758002	9961/3	
1006501843	9967/3	
820321693	8086/3	
1141532340	9960/3	
1940625642	Invasive hydatidiform mole	XH46G2
2132070780	9966/3	
368937633	Malignant lymphoma, non-Hodgkin, NOS	XH50P3
686049365	9597/3	
834236067	B cell lymphoma, NOS	XH5RG7
1280790649	Reticulum cell sarcoma, NOS	XH51A9
154650386	Malignant lymphoma, diffuse, NOS	XH8226
1178537861	Lymphosarcoma, NOS	XH9MU1
959500275	Placental site trophoblastic tumour	XH1RM5
1956998407	9591/1	
1384140476	9591/3	
1499814991	Malignant lymphoma, lymphocytic, intermediate differentiation, nodular	XH1SK1
476722657	9596/3	
56596718	Malignant lymphoma, non-cleaved cell, NOS	XH5WX8
1691104199	Splenic diffuse red pulp small B-cell lymphoma	XH99V9
1240304921	Malignant lymphoma, small cleaved cell, diffuse	XH2TN1
1945399695	Splenic B-cell lymphoma/leukaemia, unclassifiable	XH75T5
899893485	Malignant lymphoma, NOS	XH5FJ5
470141736	Malignant lymphoma, small cell, noncleaved, diffuse	XH9PT6
1969941281	B-cell lymphoma, unclassifiable, with features intermediate between diffuse large B-cell lymphoma and classical Hodgkin lymphoma	XH04Y1
1105499797	Primary cutaneous follicle centre lymphoma	XH1FZ7
614968345	9962/3	
2116602475	Monoclonal B-cell lymphocytosis, NOS	XH73D5
1082079172	Vulvar intraepithelial neoplasia, grade III	XH5FT2
188582256	Composite Hodgkin and non-Hodgkin lymphoma	XH3BP6
1434550668	Cervical intraepithelial neoplasia, grade III	XH62N8
1301747337	Squamous cell carcinoma in situ, NOS	XH7WM7
759415942	Squamous intraepithelial neoplasia, high grade	XH3EA2
486119116	Squamous cell carcinoma in situ with questionable stromal invasion	XH1U36
218017658	Oesophageal squamous intraepithelial neoplasia (dysplasia), high grade	XH9ND8
366295323	Vaginal intraepithelial neoplasia, grade III	XH6F63
82154167	Differentiated intraepithelial neoplasia	XH6RW7
866877128	Differentiated VIN	XH9CL8
347699275	Anal intraepithelial neoplasia, grade III	XH7SX5
1232232864	Papillary carcinoma in situ	XH4JA4
1639850975	Monoclonal B-cell lymphocytosis, non-CLL type	XH5M35
842061218	Bowen disease	XH2NM8
599258359	Papillary squamous cell carcinoma, non-invasive	XH8YK9
316816104	Differentiated PeIN	XH6824
205870279	9651/3	
1898242088	9965/3	
758213618	Hairy cell leukaemia variant	XH9E18
671199429	9650/3	
181496318	9659/3	
1469916076	9652/3	
617910510	9663/3	
999211816	9654/3	
678947704	Queyrat erythroplasia	XH2H04
81877166	9655/3	
465242980	9664/3	
376280284	Malignant lymphoma, lymphocytic, poorly differentiated, diffuse	XH06Q4
191992530	9667/3	
1073737574	9665/3	
1099026375	9653/3	
24941694	Hodgkin disease, lymphocyte predominance, NOS	XH7KX4
559947472	Hodgkin lymphoma, lymphocyte-rich	XH8CB2
1334190619	Hodgkin lymphoma, lymphocyte depletion, reticular	XH4E19
1852364357	Hodgkin lymphoma, NOS	XH94F7
182891890	Hodgkin granuloma	XH13B0
716732222	Hodgkin sarcoma	XH11Y2
1359552145	9661/3	
1688680905	Hodgkin lymphoma, mixed cellularity, NOS	XH9NJ5
1591450637	9662/3	
899507593	Classical Hodgkin lymphoma post-transplant lymphoproliferative disease	XH22K3
1894365587	Hodgkin lymphoma, nodular lymphocyte predominant	XH2FG7
1356624337	Hodgkin lymphoma, nodular sclerosis, cellular phase	XH51K7
2142620049	Hodgkin lymphoma, lymphocyte depletion, NOS	XH7RN9
1683098725	Hodgkin lymphoma, nodular sclerosis, NOS	XH6SC5
1874061913	Hodgkin lymphoma, nodular sclerosis, grade 1	XH62T3
1577501416	Precursor cell lymphoblastic lymphoma	XH2216
364701368	Hodgkin lymphoma, nodular sclerosis, grade 2	XH8K28
1845936840	Mature T- and NK-cell lymphomas	XH3400
1915763129	Mature B-cell lymphomas	XH3FE9
980680397	Oesophageal squamous intraepithelial neoplasia (dysplasia), low grade	XH3Y37
2026386410	Verrucous papilloma	XH2Y10
167459388	Lichen planus-like keratosis	XH63L8
506927823	Cervical intraepithelial neoplasia, low grade	XH1W63
1892986896	Actinic keratosis	XH36H6
249060472	Squamous cell papilloma, NOS	XH50T2
144282989	Papilloma, NOS	XH17Q9
313136845	Squamous cell papilloma, inverted	XH7YQ5
1303207091	Squamous intraepithelial neoplasia, low grade	XH4611
1165679362	Large cell acanthoma	XH7AQ2
149760023	Squamous papillomatosis	XH50N3
2135563518	Solar lentigo	XH7B58
2052659044	Arsenical keratosis	XH5NG4
1542532499	Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis	XH7299
1738201981	Basaloid squamous cell carcinoma	XH3GS1
402491490	Squamous cell carcinoma, adenoid	XH7LH0
1117514043	Benign keratosis, NOS	XH0S03
979944309	Seborrhoeic keratosis	XH0949
1827417585	Clear cell acanthoma	XH13L5
1355163048	PUVA keratosis	XH8MN8
1919184181	Squamous cell carcinoma, clear cell type	XH9DC1
2041452145	Squamous cell carcinoma, large cell, nonkeratinizing, NOS	XH6705
1038806115	Squamous cell carcinoma, small cell, nonkeratinizing	XH2435
1575678579	Squamous cell carcinoma, keratinizing, NOS	XH4CR9
665703097	Papillary squamous cell carcinoma	XH6S97
801349004	Papillary carcinoma, NOS	XH0UU4
137098914	Anal intraepithelial neoplasia, low grade	XH9S34
1572957963	Squamous cell carcinoma, microinvasive	XH90Y3
334871684	Squamous cell carcinoma, metastatic, NOS	XH84Q4
171852927	Warty dyskeratoma	XH65S7
1684085490	Papillary-basaloid carcinoma	XH24M0
218610836	Pseudovascular squamous cell carcinoma	XH0Z16
1720681097	Warty carcinoma	XH7UR7
1545112705	Squamous cell carcinoma, NOS	XH0945
180517430	Verrucous carcinoma, NOS	XH5PM0
1181505860	Squamous cell carcinoma, spindle cell	XH6D80
1072073638	Keratoacanthoma	XH9XR8
768467940	Warty-basaloid carcinoma	XH6FU0
723658555	Myeloid and lymphoid neoplasms with PDGFRA rearrangement	XH07H5
1735329275	Essential thrombocythemia	XH4ZM5
1221199813	Polycythaemia vera	XH0453
1680535472	Chronic eosinophilic leukaemia	XH51D2
2007342157	Myeloproliferative neoplasm, NOS	XH5HH7
572503172	Schmincke tumour	XH4GV2
1455780263	Squamous cell carcinoma with horn formation	XH2JN3
1194444727	Chronic neutrophilic leukaemia	XH5NQ7
1519868343	9100/0	
1065393097	Squamous cell carcinoma, HPV negative	XH2137
878218147	Squamous cell carcinoma, HPV positive	XH0EJ7
295622634	Myeloid or lymphoid neoplasm with PCM1-JAK2	XH2WB4
536334046	9100/3	
932039127	Neoplasm, metastatic	
1318861672	Hydatidiform mole, NOS	XH8CX2
1018363638	9103/0	
491676107	Malignant tumour, clear cell type	
1332639187	Ectopic hamartomatous thymoma	XH0707
507596500	Microscopic thymoma	XH9QW0
1246772827	Synovioma, benign	XH2AW8
1358890571	9100/1	
1408588454	Malignant teratoma, trophoblastic	XH0774
2107141202	Tumour cells, uncertain whether benign or malignant	
1594055701	Thymoma, benign	XH4341
772308497	Choriocarcinoma, NOS	XH8PK7
1979862366	Clear cell tumour, NOS	
862116405	Malignant tumour, giant cell type	
751729083	Trophoblastic tumour, epithelioid	XH8FW3
399707035	Neoplasm, malignant, uncertain whether primary or metastatic	
1407285327	Primary myelofibrosis	XH7GG7
1408671566	Malignant tumour, small cell type	
1643854018	Myeloid and lymphoid neoplasms with FGFR1 abnormalities	XH1WR8
848340167	Tumour cells, malignant	
716560488	Thymoma, type B1	XH66U8
1058588610	Metaplastic thymoma	XH3DX0
531766290	Thymoma, type AB	XH0JH0
2087326370	Malignant tumour, spindle cell type	
732131894	Thymoma, NOS	XH3734
1435433849	Thymoma, type B2	XH2G89
1258154589	Thymoma, type A	XH6WN9
1619607309	Thymoma, type B3	XH4EW9
955841339	Tumour cells, benign	
1056601104	Intrapulmonary thymoma	XH1GA4
810899148	Spindle epithelial tumour with thymus-like element	XH6ZG8
737624566	9044/3	
263431672	9043/3	
1452647270	9045/3	
1577291111	9040/0	
263525352	Thymic carcinoma, NOS	XH6AK2
1440901979	9041/3	
632021124	Intrathyroid thymic carcinoma	XH33N4
804087740	9042/3	
459386602	Synovial sarcoma, NOS	XH9B22
1787687123	9040/3	
121049560	Lymphoepithelial carcinoma	XH1E40
1433748854	Myeloid neoplasms with PDGFRB rearrangement	XH6QD4
994012326	Clear cell sarcoma, NOS	XH77N6
182550108	Synovial sarcoma, biphasic	XH1J28
1520084973	Malignant melanoma of soft parts	XH5854
134364357	Biphenotypic sinonasal sarcoma	XH3797
986879448	Synovial sarcoma, epithelioid cell	XH06L8
265638306	Synovial sarcoma, spindle cell	XH9346
1331958181	Clear cell sarcoma, of tendons and aponeuroses	
783487702	8580/1	
1957714343	8587/0	
1688976035	Micronodular thymoma with lymphoid stroma	XH56K5
50574435	Neoplasm, malignant	
250466458	8580/0	
376452445	Partial hydatidiform mole	XH5325
536638770	8585/3	
342250558	8580/3	
658985057	Neoplasm, uncertain whether benign or malignant	
624557796	8582/3	
1358216613	8586/3	
1533975723	8581/3	
811169550	8588/3	
837370140	8584/3	
297239376	8583/3	
622303755	9751/1	
1714865271	9758/3	
2136063899	8589/3	
867534920	9755/3	
470846072	9751/3	
2092777683	9756/3	
1776568043	9757/3	
88692807	9750/3	
1273083548	Other leukaemias- ICD-O3 view	
1745286437	9759/3	
1617649073	9102/3	
1186853397	9104/1	
824768146	Sclerosing thymoma	XH6QN6
1001597660	9101/3	
835134963	9750/1	
300747644	Transient abnormal myelopoiesis	XH67W4
1394098925	9752/1	
635174163	leukaemias, NOS- ICD-O3 view	
879262254	Langerhans cell histiocytosis, monostotic	XH0RF4
2002560751	9753/1	
1426997669	Langerhans cell histiocytosis, polyostotic	XH2PY9
1388720498	Langerhans cell histiocytosis	XH1J18
966229891	Choriocarcinoma combined with other germ cell elements	XH3WM1
1102192015	Neoplasm, benign	
2043832733	9105/3	
146718003	Erdheim-Chester disease	XH1VJ3
52730941	Systemic mastocytosis with AHNMD	XH1H01
377330181	Aggressive systemic mastocytosis	XH10N1
1993363632	Mast cell sarcoma	XH6A72
187605834	Histiocytosis X, NOS	XH8VV4
1846605421	Nonlipid reticuloendotheliosis	XH0YE1
1313748001	Letterer-Siwe disease	XH60Q1
369515831	Systemic mastocytosis with associated haematological clonal non-mast cell disorder	XH5191
1391424416	Mast cell leukaemia	XH5ER6
1622895226	Myeloid leukaemias- ICD-O3 view	
124534703	Malignant histiocytosis	XH2WJ3
589880237	Histiocytic medullary reticulosis	XH7PV7
1500861072	Malignant mastocytosis	XH2992
227616764	Fibroblastic reticular cell tumour	XH0124
1927826435	Follicular dendritic cell tumour	XH6ZR5
1925254893	Histiocytic sarcoma	XH4JD4
1247023727	Langerhans cell histiocytosis, disseminated	XH40U7
1040197074	Langerhans cell histiocytosis, generalised	
2069934779	Langerhans cell histiocytosis, unifocal	
1559082259	Dendritic cell sarcoma, NOS	XH8Q19
2024362257	Interdigitating dendritic cell sarcoma	XH7UM7
149373156	Follicular dendritic cell sarcoma	XH1JT6
933337476	Langerhans cell sarcoma	XH8J76
1036633720	True histiocytic lymphoma	XH46Q0
1896410439	Langerhans cell histiocytosis, multifocal	
1919631113	B lymphoblastic leukaemia/lymphoma, NOS	XH81V3
1922626366	Eosinophilic granuloma	XH75E6
2013487349	B lymphoblastic leukaemia/lymphoma with t(9;22)(q34;q11.2); BCR-ABL1	XH73L9
923510880	B lymphoblastic leukaemia/lymphoma with t(v;11q23); MLL rearranged	XH8GG0
656318862	B lymphoblastic leukaemia/lymphoma with t(5;14)(q31;q32); IL3-IGH	XH4ZL2
373361492	Lymphoid leukaemia, NOS	XH7Q12
120963710	Indeterminate dendritic cell tumour	XH3ZM0
1067507454	Acute progressive histiocytosis X	XH4XT4
1301904441	Lymphatic leukaemia, NOS	XH1GQ1
